Census Tract,Rural~Urban,Access to Care,Employment Accessibility,Affordability,Air Quality,Population Churning,Education,Food Accessibility,Income Inequality,Job Participation,Population Density,Segregation,Material Deprivation,Walkability,Community Environment Profile,Consumer Opportunity Profile,Economic Opportunity Profile,Wellness Disparity Profile,Health Opportunity Index
51041100933,Urban,0.511911886864,0.135228426396,0.516516516517,0.949480432262,0.79262086514,0.758529029872,0.910138782139,0.497165991903,0.839,0.025550424027,0.827609085363,0.468346941398,0.153522705,0.3349802874,0.5846332963,0.3725694614,0.3989148054,0.4781399896
51087200201,Urban,0.502744828938,0.120203045685,0.570570570571,0.749884463641,0.917302798982,0.79193989687,0.985529829361,0.392577597841,0.714,0.031317008927,0.610257074227,0.506015347641,0.196792374,0.3481038973,0.7190565363,0.2780258637,0.503197312,0.4781679893
51011040200,Urban,0.310124394409,0.070508855777,0.586586586587,0.883338474991,0.977099236641,0.664881780493,0.985364682609,0.49338731444,0.613,0.000401984158,0.588591699083,0.43680653023,0.001100946,0.2234593224,0.6082510004,0.2718658139,0.3776585299,0.4782539011
51820003500,Urban,0.770779051589,0.08757457847,0.551551551552,0.820652305936,0.820610687023,0.719563108308,0.948674504498,0.44048582996,0.524,0.01791272502,0.70345284267,0.56154640962,0.171168627,0.3146295811,0.6705025394,0.2636210885,0.6457513062,0.4782888043
51019030401,Urban,0.612630856624,0.099918962723,0.555555555556,0.879595102021,0.930025445293,0.709278598204,0.942138730033,0.455870445344,0.585,0.000709579771,0.865315109012,0.505796840357,0.058137098,0.268207126,0.6347712025,0.2877386945,0.4511131861,0.4785861499
51059440600,Urban,0.517546654353,0.110557532622,0.575575575576,0.75492494123,0.916030534351,0.777772114411,0.992177084149,0.492712550607,0.719,0.02354827641,0.81295078493,0.499597565521,0.164222393,0.3374452315,0.7070729488,0.3074942673,0.4103814718,0.4786219357
51107611005,Urban,0.437092080756,0.122461382629,0.691691691692,0.776947988113,0.874045801527,0.802033322813,0.933302447075,0.534682860999,0.77,0.060883943176,0.832534264002,0.507169678168,0.200683067,0.3642389424,0.7226193264,0.3433054483,0.3433519697,0.478706812
51023040502,Urban,0.456153034532,0.098589065256,0.631631631632,0.972394325493,0.772264631043,0.694761157322,0.942138730033,0.442645074224,0.654,0.001582396203,0.660838388308,0.570268033073,0.09840365,0.2723754645,0.6441960335,0.2962959042,0.4443795543,0.4794193642
51067020500,Urban,0.608960550823,0.079291016513,0.510510510511,0.890953748331,0.881679389313,0.697372187077,0.972058093562,0.474493927126,0.61,0.000928339106,0.761967520617,0.528394606673,0.084953885,0.2704435263,0.6318427877,0.2828641024,0.501186127,0.4794542814
51069051101,Urban,0.444866731332,0.109615033753,0.608608608609,0.890012459716,0.833333333333,0.75482834663,0.938984323605,0.552091767881,0.67,0.022044722403,0.917668096037,0.554682436045,0.043481304,0.2856369362,0.6580468968,0.3338396046,0.3054727055,0.4795383273
51013100200,Urban,0.468369974048,0.097032101757,0.751751751752,0.672302737801,0.839694656489,0.897157131627,0.933302447075,0.484210526316,0.704,0.055946867022,0.710691811745,0.637816978792,0.284258423,0.3959359205,0.8649454653,0.284456193,0.4276323301,0.4795780326
51650010703,Urban,0.496588311775,0.118797629128,0.544544544545,0.827699739655,0.921119592875,0.754297678303,0.933302447075,0.575033738192,0.705,0.060516383075,0.730821530876,0.445602048502,0.253568107,0.347434645,0.6167903079,0.3541766036,0.4373811605,0.4798030601
51069050400,Urban,0.478163260568,0.097136085325,0.577577577578,0.888729345742,0.888040712468,0.712592538863,0.951527735866,0.492577597841,0.707,0.001299230567,0.871162711901,0.531013579365,0.055162964,0.2740719482,0.6411611797,0.3146580114,0.3527857148,0.4799153363
51775010502,Urban,0.555226783752,0.108799565454,0.538538538539,0.881527484045,0.833333333333,0.743545450367,0.918308089109,0.46302294197,0.695,0.029990017023,0.69522445764,0.507238342016,0.121124855,0.3109612153,0.6193197779,0.3144780359,0.4971035122,0.479989873
51127700100,Urban,0.405714867995,0.095547429555,0.570570570571,0.842960413023,0.910941475827,0.712650806191,0.942138730033,0.536302294197,0.744,0.002070995733,0.902152559437,0.594240116952,0.125543665,0.2863625856,0.6475572518,0.3331831081,0.2856194233,0.4801436258
51153901221,Urban,0.573887879929,0.130519969857,0.677677677678,0.765876676445,0.740458015267,0.815594090408,0.994513992216,0.530904183536,0.796,0.062029931163,0.84996370209,0.477146057426,0.16566019,0.3930392907,0.7436108932,0.3439649347,0.4314661778,0.4802140179
51810045420,Urban,0.302497433172,0.120153973055,0.601601601602,0.860843436783,0.917302798982,0.782554010546,0.980401167255,0.524966261808,0.746,0.029594695586,0.766216340694,0.62473181747,0.285570069,0.3317759688,0.7249969573,0.3351005306,0.2817166063,0.4802380859
51760070400,Urban,0.509190920395,0.104851514261,0.61961961962,0.737962988505,0.937659033079,0.828185768875,0.988678623404,0.476113360324,0.692,0.014295978049,0.873606620841,0.567765395965,0.176027434,0.3380002237,0.7819990696,0.2888213739,0.3735408695,0.4802507993
51153900404,Urban,0.597718102972,0.122393000709,0.546546546547,0.724816698573,0.856234096692,0.638209502737,0.88959904341,0.585425101215,0.789,0.065148084523,0.833987468686,0.416696480906,0.12565025,0.3437209107,0.5080577787,0.3846920216,0.4565064435,0.4806228844
51570830200,Urban,0.481478853982,0.100589721988,0.322322322322,0.763052891427,0.898218829517,0.669490018208,0.995962255477,0.455195681511,0.527,0.034089811256,0.054885531146,0.354760095441,0.180558005,0.2930558188,0.48099903,0.2611860694,0.7711867091,0.4806316439
51685920100,Urban,0.566424731321,0.111943518337,0.52952952953,0.68151808056,0.935114503817,0.634331675927,0.936417166138,0.609986504723,0.77,0.091207096242,0.886549031808,0.48278192472,0.130746971,0.3402938639,0.5541042632,0.3753409512,0.4075270275,0.4806651758
51059481101,Urban,0.513471976432,0.103271537623,0.646646646647,1,0.5368956743,0.865543512189,0.933302447075,0.631039136302,0.884,0.067247952046,0.740061232995,0.531338171929,0.273260951,0.4052103525,0.7115896537,0.3948963963,0.4446434647,0.4808095658
51059430901,Urban,0.500215407158,0.135049161365,0.616616616617,0.86093691815,0.913486005089,0.769736015242,0.992867131362,0.486504723347,0.813,0.065210269918,0.744651453108,0.359446434937,0.190182291,0.3607448404,0.6710272645,0.3437360487,0.4329040248,0.4808194141
51019030604,Urban,0.470374421496,0.106916050457,0.514514514515,0.873772367525,0.774809160305,0.663899839879,0.942138730033,0.51012145749,0.611,0.00080174741,0.673266637937,0.533870927779,0.00210509,0.2558590546,0.5494691904,0.3131710016,0.4481289388,0.4810040212
51710005601,Urban,0.467127190833,0.120703125,0.51951951952,0.822447936501,0.736641221374,0.690080439408,0.996694282999,0.527125506073,0.658,0.057957898267,0.174205488038,0.348219087908,0.310951295,0.3634187629,0.548995517,0.3223554668,0.7001939336,0.4810563329
51061930703,Urban,0.341147539715,0.090751944685,0.534534534535,0.948779222703,0.966921119593,0.715539395357,0.942138730033,0.377462887989,0.713,0.000836171467,0.667638046393,0.572995020829,0.002167198,0.2318678503,0.6396568783,0.2741515859,0.3593668282,0.4811411581
51085320500,Urban,0.45037315743,0.100825206302,0.598598598599,0.820132873016,0.917302798982,0.759935886335,0.942138730033,0.457759784076,0.69,0.001563518494,0.810223449544,0.563339551796,0.086217814,0.2886641535,0.6899223546,0.294450455,0.3641408335,0.4812505886
51153901602,Urban,0.562337154768,0.125703369225,0.578578578579,0.721072797483,0.82951653944,0.727979469861,0.938886588984,0.504453441296,0.871,0.075236554352,0.695741066752,0.398507775649,0.153894885,0.3804432575,0.607780778,0.3570312983,0.5018819544,0.481332078
51510200701,Urban,0.421735614155,0.205911330049,0.624624624625,0.928684780271,0.175572519084,0.903667443637,0.933302447075,0.698785425101,0.865,0.021352909888,0.78104212039,0.683299787347,0.339243178,0.4642658519,0.6638458241,0.4722888221,0.3587082907,0.4814235617
51031020403,Urban,0.342795339982,0.128299288501,0.590590590591,0.936269297595,0.931297709924,0.729523445139,0.942138730033,0.533603238866,0.608,0.006609419088,0.971828828462,0.657782287333,0.102697042,0.2558189568,0.6605555836,0.334478,0.2054916056,0.4815584109
51087200109,Urban,0.501828381118,0.101580756014,0.746746746747,0.765073000877,0.907124681934,0.884711175935,0.940003081903,0.345344129555,0.623,0.023558270491,0.824076561212,0.742210343609,0.16080716,0.3311491244,0.9033793905,0.2344979912,0.3935653893,0.4815679496
51137110104,Urban,0.321384900345,0.101770657673,0.626626626627,0.973244638875,0.905852417303,0.7199004598,0.977912572185,0.557354925776,0.637,0.00077620698,0.869301115476,0.581753906077,0.115558953,0.2541965163,0.6723515062,0.3253909267,0.2425676584,0.48190345
51199050205,Urban,0.480311527766,0.115815691158,0.664664664665,0.845794220222,0.810432569975,0.794336481076,0.987502837539,0.510526315789,0.64,0.016547977698,0.885430656821,0.628477662199,0.149369389,0.3191176885,0.7624879937,0.3077306711,0.3470367292,0.4819745939
51087201001,Urban,0.506491236669,0.111580267559,0.527527527528,0.738165281951,0.928753180662,0.739475722564,0.949991522568,0.527665317139,0.75,0.019219728761,0.806671600863,0.485452422016,0.165862609,0.3296396284,0.6295868585,0.3335029106,0.4057428525,0.4820357578
51069050802,Urban,0.486482233424,0.112767940354,0.566566566567,0.932892678115,0.860050890585,0.761293678441,0.912424666546,0.572064777328,0.719,0.031117127301,0.903104872293,0.549588158283,0.18396893,0.3133526081,0.6366736782,0.361205076,0.3424037865,0.4823535993
51069050803,Urban,0.486482233424,0.115914585012,0.636636636637,0.95391336478,0.801526717557,0.755220915945,0.873377508646,0.495276653171,0.777,0.030259857218,0.83589930889,0.481683336364,0.064345517,0.3039063986,0.6180600939,0.3505942041,0.3766579292,0.4823563165
51510201100,Urban,0.425264035002,0.12548488949,0.748748748749,0.659429951429,0.857506361323,0.890156720597,0.933302447075,0.423616734143,0.746,0.084667635722,0.52559244179,0.568636356183,0.301476034,0.4150559838,0.8342322353,0.2877898693,0.4914108648,0.4826281363
51069050200,Urban,0.431635314391,0.093765903308,0.581581581582,0.87091734491,0.937659033079,0.7516996634,0.942138730033,0.477597840756,0.669,0.001509106274,0.854997098099,0.608639536127,0.086499136,0.2697223511,0.689470306,0.2978255443,0.3280336097,0.4827038554
51153900408,Urban,0.614636593936,0.117657192076,0.610610610611,0.904445804741,0.858778625954,0.717441524108,0.86741849555,0.525641025641,0.795,0.08373707571,0.874301015632,0.515944040926,0.21339308,0.3512913768,0.6131942554,0.3740905039,0.4479553498,0.4827806065
51101950101,Urban,0.43157469082,0.093823146944,0.543543543544,0.942412800247,0.880407124682,0.690179875053,0.942138730033,0.541025641026,0.704,0.000519692227,0.893803460507,0.600884470132,0.096480743,0.2608445344,0.6160646928,0.3361428844,0.3082113282,0.4828436005
51199050305,Urban,0.454150521879,0.13456302152,0.632632632633,0.924682570964,0.842239185751,0.819010461763,0.985733919854,0.439406207827,0.623,0.011528727987,0.745946196642,0.551178861996,0.150133517,0.3098377544,0.740213985,0.2947684337,0.3995808569,0.4828961863
51800075404,Urban,0.410557014534,0.120591861899,0.572572572573,0.9894290495,0.945292620865,0.772037683605,0.942138730033,0.424156545209,0.694,0.001494670379,0.861631853524,0.564963827116,0.073412468,0.2630366294,0.6776827825,0.3073088267,0.3097059286,0.4829845666
51153900202,Urban,0.55491399192,0.195147016843,0.498498498498,0.859725127567,0.899491094148,0.63550127001,0.992410962037,0.489743589744,0.701,0.055277263576,0.838535174832,0.415100023236,0.156316792,0.3288067963,0.5197050378,0.3807945574,0.4238373848,0.4830129734
51153901511,Urban,0.357426903451,0.058562992126,0.707707707708,0.994502470938,0.936386768448,0.830967843187,0.933302447075,0.511336032389,0.468,0.016814486532,0.795840845744,0.696986597165,0.090872767,0.2340637733,0.8103317483,0.2510508141,0.3055660934,0.4830263171
51171040300,Urban,0.53898934057,0.069522144522,0.563563563564,0.899571074506,0.907124681934,0.698625315814,0.942138730033,0.490688259109,0.649,0.001461356774,0.779467815316,0.567654276973,0.11057426,0.2659206879,0.6498334872,0.2916787979,0.4426518503,0.4834972981
51810044401,Urban,0.350910514449,0.108077601411,0.642642642643,0.845941507526,0.955470737913,0.821112714279,0.991359575262,0.471524966262,0.599,0.022573298258,0.756234576609,0.630477299334,0.154931586,0.2928298396,0.7855355176,0.2765213267,0.321132516,0.4836674953
51171040400,Rural,0.277331556762,0.062237420616,0.638638638639,0.904528477765,0.927480916031,0.755448866445,0.942138730033,0.561943319838,0.605,0.000256514753,0.772545768539,0.58264598871,0.001800695,0.2262359642,0.6902142807,0.2887967038,0.2606461686,0.4837714273
51041100821,Urban,0.508972288579,0.103064202335,0.607607607608,0.852010969405,0.917302798982,0.756783133798,0.909139744481,0.460458839406,0.652,0.002190924708,0.85356579455,0.576595500683,0.096490694,0.2838743558,0.6787653284,0.2993515738,0.3836004944,0.4838136004
51810045422,Urban,0.336187370691,0.120128307939,0.634634634635,0.920228555164,0.937659033079,0.752353019849,0.967100023578,0.615519568151,0.728,0.038720402251,0.930452174685,0.512749527048,0.188100842,0.3055609821,0.6700070562,0.369535865,0.2218954423,0.4840403238
51013101601,Urban,0.43402414108,0.144838709677,0.744744744745,0.855912125211,0.666666666667,0.931138855072,0.933302447075,0.498785425101,0.813,0.065364622951,0.630192259752,0.493575961165,0.258261093,0.416992596,0.7920057558,0.3453319594,0.4443086992,0.4843003168
51059430201,Urban,0.516740489838,0.123178807947,0.65965965966,0.911920242054,0.774809160305,0.823439105415,0.945366715008,0.514170040486,0.698,0.07174084681,0.833407732775,0.602956710797,0.153672799,0.3437493754,0.744178297,0.3334749682,0.3993831003,0.4843439528
51153901232,Urban,0.637255635412,0.074084668192,0.636636636637,0.918826870926,0.708651399491,0.742279415689,0.964928208308,0.58636977058,0.433,0.011764144124,0.95097843318,0.790887958009,0.11795585,0.2718911663,0.7495008637,0.2887466324,0.4249119714,0.4843803849
51061930705,Urban,0.338959286757,0.10896348211,0.603603603604,0.961827706186,0.811704834606,0.710801281402,0.942138730033,0.549257759784,0.764,0.001496891285,0.950401918024,0.681880851904,0.102571357,0.2710956014,0.6547025367,0.3567607816,0.2136927,0.4851039404
51059480801,Urban,0.513471976432,0.111848825332,0.636636636637,0.841655803932,0.907124681934,0.729318257016,0.995542796466,0.48286099865,0.823,0.091823397921,0.68831915879,0.516095960897,0.28523335,0.3711655351,0.7139375446,0.3347559292,0.4710159896,0.4853254377
51041100409,Urban,0.501867721947,0.126987951807,0.560560560561,0.790597731426,0.898218829517,0.681591216467,0.935432010339,0.516059379217,0.649,0.019661689244,0.760008013238,0.516242122287,0.147814221,0.3021407177,0.5907994232,0.3320927054,0.4262485155,0.4853418775
51009010504,Urban,0.344961020333,0.125100401606,0.438438438438,0.819187444797,0.93893129771,0.684227132361,0.889353010119,0.442914979757,0.654,0.011714173717,0.438237834724,0.503356883182,0.110807766,0.2664614696,0.5052321086,0.3104140803,0.478994323,0.485451256
51199051100,Urban,0.27400499951,0.097926267281,0.615615615616,0.882525899058,0.891857506361,0.791981119643,0.967774533464,0.541565452092,0.677,0.018471283118,0.636347766825,0.515202962504,0.115497513,0.2838084228,0.6884694263,0.3101547952,0.3277064465,0.4854714846
51153901601,Urban,0.562346183811,0.091652585333,0.561561561562,0.718360331111,0.818066157761,0.704870320889,0.879681265006,0.509176788124,0.724,0.048958783298,0.470800956693,0.400771899928,0.124943122,0.3343233278,0.5555063826,0.3183572779,0.6165385467,0.4857666872
51810046002,Urban,0.429229074549,0.125111053044,0.594594594595,0.808512045488,0.832061068702,0.762788099263,0.95906763289,0.499730094467,0.628,0.051478402235,0.645937887094,0.621872817966,0.173990529,0.3217604163,0.6888283099,0.3117971242,0.432883238,0.4857722987
51153901228,Urban,0.624271872211,0.120312161283,0.644644644645,0.903201920532,0.818066157761,0.737058445288,0.933302447075,0.556680161943,0.723,0.057739138932,0.870777509596,0.475176938607,0.213464972,0.3486884262,0.6537156153,0.3609736589,0.4565833436,0.4860901757
51059432702,Urban,0.478832699581,0.118698692612,0.682682682683,0.830781694029,0.936386768448,0.765104960695,0.933302447075,0.482321187584,0.732,0.076732335184,0.700655938975,0.494962760904,0.233440407,0.3494419505,0.7077154149,0.3250922321,0.4401663441,0.4860975529
51059491402,Urban,0.569363684675,0.135139809743,0.618618618619,0.949091769235,0.781170483461,0.788464495811,0.933302447075,0.51673414305,0.788,0.096136399221,0.75249334753,0.557568029754,0.303710115,0.3841763183,0.6923973926,0.3689189228,0.4779380715,0.4861413553
51149850301,Urban,0.390444177299,0.088318974153,0.543543543544,0.907521810687,0.833333333333,0.702555256486,0.908610397372,0.535897435897,0.689,0.008501631811,0.453801811482,0.406932833592,0.135131021,0.2800626215,0.5421853186,0.3231504738,0.5033122486,0.4861509177
51800075102,Urban,0.467346467581,0.117964071856,0.665665665666,0.975897122296,0.804071246819,0.828764521362,0.957396131205,0.478407557355,0.691,0.009713136554,0.913996564097,0.616492846775,0.117523599,0.3027737586,0.7614367229,0.3164679742,0.3232837721,0.4861788246
51003010402,Urban,0.669203612649,0.096549192364,0.704704704705,0.949574466868,0.93893129771,0.833022338278,0.942138730033,0.398785425101,0.563,0.002695070586,0.942130246045,0.538645139591,0.101491481,0.288320147,0.8013305407,0.257364183,0.4520751877,0.4861799773
51650010702,Urban,0.496588311775,0.129510395708,0.491491491491,0.817263036161,0.930025445293,0.706765588253,0.996363648788,0.559379217274,0.73,0.061676806958,0.64379672913,0.405503917689,0.236376374,0.3413658271,0.5841664156,0.3546121616,0.4817370117,0.4865316621
51153900100,Urban,0.546336401488,0.118622174381,0.647647647648,0.752965051138,0.802798982188,0.802888109958,0.988262103878,0.549527665317,0.747,0.016248155259,0.881618571131,0.529127146189,0.203484433,0.3635126977,0.7389759726,0.3352279475,0.3957960038,0.4865637504
51059482602,Urban,0.525263261084,0.112300852167,0.710710710711,0.893095003242,0.835877862595,0.842615699854,0.995589897319,0.522807017544,0.742,0.039850843889,0.803784516026,0.470563875371,0.253720505,0.3655301306,0.7870977399,0.3250056521,0.4205250639,0.4866000222
51041100934,Urban,0.511940263854,0.118738555443,0.527527527528,0.824434064182,0.652671755725,0.70453030108,0.929534449192,0.562348178138,0.782,0.027099506626,0.535560034551,0.437383276175,0.141360042,0.3421430508,0.53468421,0.3636901759,0.5477900116,0.486644897
51187020601,Urban,0.550443970921,0.089800443459,0.578578578579,0.919889800825,0.895674300254,0.704429885236,0.905921958624,0.482591093117,0.667,0.01098682669,0.710675063819,0.501457774062,0.148224133,0.2829777599,0.6131677131,0.310815359,0.4858371097,0.4869512393
51087200406,Urban,0.47404988675,0.118474687705,0.623623623624,0.731267548715,0.837150127226,0.764578376526,0.942548704191,0.470175438596,0.705,0.022703221314,0.687842487041,0.567525927933,0.146885942,0.3319552072,0.6913039508,0.3068021391,0.4433059078,0.4869841538
51059415800,Urban,0.414960607577,0.100511654349,0.724724724725,0.748172890355,0.842239185751,0.889902685939,0.985257744792,0.580296896086,0.665,0.036910363085,0.960749044563,0.691022792114,0.173715952,0.3456878441,0.8666584159,0.3100799521,0.26230914,0.4870682231
51059452101,Urban,0.479396369809,0.089004986939,0.656656656657,0.825158014013,0.954198473282,0.767339921135,0.971532427796,0.488933873144,0.688,0.046354769897,0.616860910404,0.509004239584,0.282454289,0.3369118955,0.7370851028,0.2942509363,0.4832756874,0.4871526283
51810046213,Urban,0.407304624418,0.168718419844,0.451451451451,0.833308001745,0.843511450382,0.735037113565,0.933302447075,0.554251012146,0.777,0.111540609839,0.336803374836,0.338328807679,0.300622318,0.3840265535,0.4975318668,0.3915042237,0.5749006681,0.4871654861
51059482201,Urban,0.513436505193,0.203506907545,0.597597597598,0.886072508609,0.732824427481,0.840972615663,0.933302447075,0.503238866397,0.717,0.062605146063,0.5983389922,0.373927971543,0.291714777,0.4041596857,0.6226211669,0.3821415564,0.5168530153,0.4871919052
51069050600,Urban,0.48360325871,0.091425293949,0.615615615616,0.874801290224,0.879134860051,0.740336554264,0.942138730033,0.428205128205,0.717,0.003933226212,0.641623363615,0.515289132803,0.12726736,0.2934640663,0.6756154619,0.28791294,0.4736374419,0.4872686905
51550020804,Urban,0.41613438311,0.120665083135,0.617617617618,0.860911570603,0.857506361323,0.783333159076,0.942138730033,0.476113360324,0.725,0.019661689244,0.776676064829,0.621274287526,0.176852801,0.3163976156,0.7104455311,0.3214557926,0.3569619674,0.4873514225
51800075403,Urban,0.451190285782,0.128123149793,0.575575575576,0.970753460427,0.849872773537,0.756802737758,0.979800518993,0.546153846154,0.693,0.018544573047,0.727757948662,0.387104489648,0.130614808,0.3001133174,0.6157614281,0.3461209957,0.4067522468,0.4874531595
51179010105,Urban,0.340337505611,0.119251842056,0.621621621622,0.836420605106,0.814249363868,0.75849161898,0.936417898959,0.584885290148,0.735,0.022406730236,0.838810871465,0.620043594613,0.148409923,0.3104096223,0.6676668436,0.3576351603,0.2715470257,0.4875228885
51041100210,Urban,0.509214782864,0.173863636364,0.368368368368,0.952960404802,0.858778625954,0.647989755406,0.914633114817,0.519433198381,0.776,0.013880668449,0.756153413581,0.415437653356,0.156058043,0.3006131125,0.4198751394,0.4050192088,0.4334227579,0.4875293788
51059480100,Urban,0.493994396834,0.066520307355,0.748748748749,0.769887493311,0.935114503817,0.887242047272,0.96993925118,0.387719298246,0.581,0.003616746971,0.772226269637,0.68076977801,0.101453348,0.2983206117,0.9122004849,0.2114418311,0.4144382252,0.4876386103
51059420202,Urban,0.452284089795,0.125677830941,0.658658658659,0.941608694929,0.645038167939,0.886406210622,0.988539766985,0.665991902834,0.901,0.079984853415,0.860882061746,0.427544270854,0.161900492,0.3939988567,0.7236053552,0.4073735977,0.3396755262,0.4879461196
51041100804,Urban,0.501087354697,0.111987381703,0.564564564565,0.744893326887,0.916030534351,0.731284588738,0.964872968179,0.525371120108,0.61,0.025739201118,0.696018051688,0.506522347708,0.133244176,0.3052728916,0.6445636673,0.3062732792,0.458310356,0.4881355418
51059460702,Urban,0.50163683643,0.115333139366,0.698698698699,0.832539218144,0.856234096692,0.842210660242,0.99338103444,0.52294197031,0.727,0.045486395279,0.852357367251,0.589723957001,0.275535135,0.3676987844,0.8146836684,0.3227317359,0.3790150681,0.4881855281
51153900905,Urban,0.611922076783,0.119074522464,0.62962962963,0.869610924,0.788804071247,0.775528604466,0.872050068833,0.48677462888,0.754,0.029312640403,0.861457932751,0.554342764102,0.155962276,0.3380440366,0.660810166,0.3443166476,0.4525765834,0.4882706797
51059470800,Urban,0.482380468375,0.097652975692,0.704704704705,0.707819479228,0.881679389313,0.891435388939,0.988615087857,0.530229419703,0.656,0.044543620278,0.744943897667,0.620048724788,0.292932192,0.3769970875,0.8637415189,0.2882888085,0.4201087407,0.488335369
51700032131,Urban,0.387232417874,0.135896683299,0.582582582583,0.907265010023,0.880407124682,0.764733846826,0.870402169898,0.568556005398,0.766,0.070943541214,0.887673590645,0.608587443764,0.153909644,0.3166717461,0.6223724077,0.3857503722,0.2798938802,0.4885780812
51153901237,Urban,0.57609354604,0.123676880223,0.596596596597,0.9053588327,0.835877862595,0.771244104381,0.933302447075,0.573684210526,0.781,0.093352492357,0.927143170935,0.517546085743,0.137472188,0.346203645,0.6604131099,0.3764865653,0.3936923872,0.4885885745
51059480505,Urban,0.513436505193,0.12622406639,0.687687687688,0.958059991688,0.572519083969,0.866327234977,0.933302447075,0.532253711201,0.866,0.079551776559,0.588426796424,0.49523840864,0.239258481,0.4060336969,0.7224107758,0.3687523025,0.5219051828,0.4889512989
51041100807,Urban,0.499914869027,0.118996960486,0.524524524525,0.772242282807,0.961832061069,0.672638795498,0.993543274937,0.537516869096,0.652,0.012894585762,0.84456700491,0.551651003285,0.155202423,0.2922636692,0.6215360174,0.3277408186,0.3817647578,0.4890644851
51003011400,Urban,0.662611121717,0.087917594655,0.545545545546,0.8887166449,0.956743002545,0.688789409679,0.990457790806,0.430229419703,0.66,0.00056855218,0.79275149749,0.47527025755,0.10057776,0.2761391231,0.653113986,0.2813330977,0.5235378108,0.4893192996
51177020203,Urban,0.20553970457,0.121058893516,0.63963963964,0.959180913075,0.933842239186,0.769304401372,0.827729903143,0.458839406208,0.693,0.018591212093,0.435782331067,0.451718470586,0.147686499,0.2694365302,0.5829318111,0.3235419875,0.3813863432,0.4895060508
51087200116,Urban,0.479948431268,0.126701810681,0.651651651652,0.749719256231,0.810432569975,0.807231421925,0.999535197636,0.529149797571,0.679,0.042851289181,0.767337163455,0.567536081997,0.15466185,0.3476455567,0.7495939475,0.3177587391,0.4069705851,0.4896558313
51059431001,Urban,0.501516234219,0.116013323085,0.676676676677,0.822784737894,0.863867684478,0.790267515649,0.933302447075,0.562618083671,0.764,0.065035928722,0.843012024366,0.568719588682,0.273004372,0.3659930704,0.7285895602,0.3555905112,0.3836927998,0.489863003
51059492203,Urban,0.496607659724,0.09205444761,0.715715715716,0.936402608713,0.876590330789,0.834810872967,0.997595092913,0.425236167341,0.679,0.02445884826,0.769549178031,0.584372165838,0.149763608,0.3093875944,0.8312526203,0.2703821432,0.4176557049,0.4898896619
51003011303,Urban,0.632427677369,0.092593845113,0.603603603604,0.961683380975,0.693384223919,0.836661759142,0.998689244299,0.524966261808,0.663,0.022712104942,0.707489092913,0.56210720908,0.217402512,0.3424967211,0.7559719812,0.3076152543,0.5455931947,0.4900560394
51179010108,Urban,0.444721621719,0.121287642783,0.570570570571,0.901290047774,0.844783715013,0.751681802014,0.929461251999,0.57044534413,0.693,0.023245122611,0.886012454015,0.539330699002,0.058823524,0.2844034657,0.6218055452,0.3545484226,0.3215044422,0.4901536903
51041101012,Urban,0.511221810039,0.135555555556,0.615615615616,0.928003709144,0.729007633588,0.763186604222,0.997607832059,0.605802968961,0.824,0.027097285719,0.902357141798,0.404950492421,0.119020867,0.3413871318,0.6374074237,0.3896146436,0.3603270008,0.4901681106
51087201404,Urban,0.49193577513,0.119906868452,0.652652652653,0.803707196691,0.899491094148,0.703109667388,0.942138730033,0.588663967611,0.684,0.003235861429,0.894382809928,0.404071286925,0.094726195,0.2973008448,0.6083080442,0.3521219346,0.3507162976,0.4904988188
51059480201,Urban,0.493786083924,0.080011706175,0.740740740741,0.846459795162,0.904580152672,0.935588300705,0.986039311666,0.361943319838,0.553,0.023282878029,0.710729172504,0.753539720122,0.179657607,0.3146421988,0.9627711839,0.2079929659,0.4456350993,0.4906000075
51810046217,Urban,0.41072727648,0.130865636841,0.590590590591,0.839541541823,0.715012722646,0.754219208004,0.964619761602,0.626720647773,0.753,0.033201448476,0.838658851826,0.608578111619,0.162144383,0.3340036313,0.6484951238,0.3813688463,0.3215358131,0.4907151991
51199050303,Urban,0.421598243722,0.113586576556,0.587587587588,0.829855405681,0.894402035623,0.754945371385,0.990057269156,0.52024291498,0.662,0.024147921287,0.646763688692,0.505483378977,0.166134448,0.3065786882,0.6736857824,0.3124867465,0.4270515371,0.4909638184
51700032223,Urban,0.376671017805,0.17636122178,0.506506506507,0.931154260824,0.68320610687,0.724825247026,0.978810751908,0.492037786775,0.846,0.082477821468,0.242099004722,0.373647061124,0.3017058,0.3856242583,0.52886433,0.385925745,0.6014493503,0.4910043082
51153901509,Urban,0.302922443104,0.101337613697,0.634634634635,0.863119114759,0.93893129771,0.789008723545,0.942138730033,0.436437246964,0.696,0.002539607099,0.630671508105,0.57514496937,0.101040765,0.2732630107,0.7150369182,0.28394971,0.3511040944,0.4912466089
51810046225,Urban,0.364755906284,0.148926154751,0.544544544545,0.918860617007,0.928753180662,0.755728876351,0.933302447075,0.54669365722,0.722,0.055223961809,0.830386664527,0.603666600766,0.208564692,0.3107149635,0.6346687096,0.3724182786,0.2931551427,0.4916186906
51109950400,Urban,0.328882230328,0.109916994321,0.552552552553,0.894436918443,0.909669211196,0.68989910277,0.997871776706,0.442240215924,0.707,0.000666272086,0.627785711571,0.554533675735,0.040784686,0.2491873846,0.6325456678,0.2972979967,0.3709822792,0.4917557585
